9.026799665463945965e-01,8.873887005795826344e-01,8.777150745269819421e-01,8.790635010831120422e-01,8.665834929033237044e-01,8.496811818513890779e-01,9.525417058699799933e-01,9.212425589822661465e-01,9.151351026748697493e-01,8.988876490668190611e-01,8.958936778675871127e-01,8.960238620791974862e-01,8.809400929837132299e-01,8.728414541243360025e-01,8.552777585679832706e-01,8.631480903389758819e-01,8.478265226018180112e-01,8.524781173602797857e-01
9.024222122848971628e-01,8.908033383459430521e-01,8.777866503137675691e-01,8.841575595704243007e-01,8.539942661784446498e-01,8.603074946953682689e-01,9.550449374786555978e-01,9.153701492365983183e-01,9.107307085205894603e-01,9.091551520399606678e-01,8.930742966970034447e-01,8.939660506211225544e-01,8.705184991413933426e-01,8.665883419707114399e-01,8.570212596876914946e-01,8.411522391578146740e-01,8.608085637739265605e-01,8.609537777896054678e-01
8.984910261777036000e-01,8.911557829666832964e-01,8.813457470135480643e-01,8.815919220115941979e-01,8.655582609142137285e-01,8.540452728579160935e-01,9.430235757875736757e-01,9.197947004821912520e-01,9.140024741212464665e-01,8.968471294183434361e-01,8.912583227190951085e-01,8.872263875351431572e-01,8.902691534829737519e-01,8.753269869740714082e-01,8.591638836981301264e-01,8.625513989428150730e-01,8.453236272825551678e-01,8.477396706327287035e-01
9.126332533627271593e-01,8.820817979607092907e-01,8.794170631183163556e-01,8.881262596619096117e-01,8.545736622820697681e-01,8.629808185499463491e-01,9.524439890573058731e-01,9.104999386191556798e-01,9.029381958012648868e-01,9.058679549485935123e-01,9.027283783385637861e-01,9.016661445262873498e-01,8.808201065722764955e-01,8.660639110051953082e-01,8.518724246063457128e-01,8.614462925311676678e-01,8.618355989410737550e-01,8.532427184226766270e-01
9.099607408137574405e-01,8.857395916853584295e-01,8.891840483419107821e-01,8.791774575617677945e-01,8.589062103842888263e-01,8.615367891606092732e-01,9.495891643052846165e-01,9.269604085132653326e-01,9.219085496911244570e-01,9.008376167759001296e-01,8.964379388215374389e-01,8.908015800013839858e-01,8.909703786538262227e-01,8.688162133311276847e-01,8.578258511479499582e-01,8.753496053279683498e-01,8.543154008889598527e-01,8.512196033748020696e-01
9.120290728775578559e-01,8.838270238114124266e-01,8.608262578877173832e-01,8.938106526488632797e-01,8.634435710233937522e-01,8.577287355468539154e-01,9.472922673888861667e-01,9.133032608713260725e-01,8.984562265115212387e-01,9.073790749393587651e-01,9.021474425212204773e-01,9.080686442763804544e-01,8.765478582479829806e-01,8.623170763669900651e-01,8.550525366972612229e-01,8.519599696314419379e-01,8.585323125089864282e-01,8.527616183490851487e-01
8.981356517823538832e-01,8.868787650688664259e-01,8.651923853401600750e-01,8.834506703139521910e-01,8.635903946392451402e-01,8.569357943945935530e-01,9.436717724439661614e-01,9.201759124887197716e-01,9.153944149870412161e-01,8.867836374473559991e-01,8.957832895878533597e-01,9.028438103232985235e-01,8.965102996321731021e-01,8.773026959004026626e-01,8.558134520694625769e-01,8.653787242742300156e-01,8.477991973520926372e-01,8.435634331299846078e-01
9.110162581170471174e-01,8.836958011537430213e-01,8.718044291252462497e-01,8.876904574234816270e-01,8.487761445025693297e-01,8.631276041843557456e-01,9.507327778276818409e-01,9.171729969414688100e-01,9.134718655538999199e-01,9.044978638577946262e-01,8.985113824066210952e-01,8.985220564336506843e-01,8.820755769249248868e-01,8.646161906047958867e-01,8.464543623829406949e-01,8.562921718418481376e-01,8.571633907742737257e-01,8.556662119366514885e-01
9.087773645891226160e-01,8.852657042946501242e-01,8.765950198812293426e-01,8.853962021171806196e-01,8.659308842484361168e-01,8.395564788921858757e-01,9.493904050447750098e-01,9.234472399314112012e-01,9.140726861797608960e-01,9.025241111729925825e-01,8.942511585308986488e-01,8.936309780782375478e-01,8.943730679339567669e-01,8.653714066122947246e-01,8.658141707062361192e-01,8.636002226647127022e-01,8.533717466728509837e-01,8.548018474500224118e-01
9.138771798336515761e-01,8.838219941397902346e-01,8.637784375208193977e-01,8.931785289549070139e-01,8.588178788469212899e-01,8.716626681645164298e-01,9.598948520022999586e-01,9.152024435047592110e-01,9.077485046241126065e-01,9.012153728375776884e-01,9.076676920834202411e-01,8.971190801898040190e-01,8.682130431826846628e-01,8.612926214043404860e-01,8.452582282367429034e-01,8.555110971809146703e-01,8.592693640118045373e-01,8.479433981407363818e-01
8.982915121226215938e-01,8.971779989260669774e-01,8.789837297100895341e-01,8.800259302213753188e-01,8.641816377775749514e-01,8.609537528273294438e-01,9.432348118096690603e-01,9.222610618461737353e-01,9.117829294384264260e-01,8.899245296717117615e-01,8.867612841451902872e-01,8.882388123223944332e-01,8.799212335897012016e-01,8.735439299696414750e-01,8.529009694111397977e-01,8.611974470136679605e-01,8.540443004648339276e-01,8.457553769420051992e-01
9.190653221297526709e-01,8.715663138936575738e-01,8.717452398679019776e-01,8.901267413127116335e-01,8.572430091542649899e-01,8.692854604433466470e-01,9.628330121935678720e-01,9.152923941522987938e-01,9.051199815758202982e-01,9.065984000483752192e-01,9.046749866458523304e-01,9.041801297058762454e-01,8.826498925647490168e-01,8.662820098986240280e-01,8.392053081288414207e-01,8.500097408590564507e-01,8.585130190201124556e-01,8.604557709124277531e-01
9.075998842013589529e-01,8.893578053069398637e-01,8.921145691808436418e-01,8.816820367998168262e-01,8.676664586050042427e-01,8.533419387061230710e-01,9.608822872493603118e-01,9.223429243287063484e-01,9.146022040636667683e-01,9.034012796044088578e-01,8.996062742123406286e-01,8.937787201389651992e-01,9.071610502593300263e-01,8.710296991130302979e-01,8.546792639640073963e-01,8.513000332679238058e-01,8.550161837417326050e-01,8.420018401491708993e-01
9.088070283092088975e-01,8.813600172432577429e-01,8.690337142340291976e-01,8.792934287331825027e-01,8.596183354351831785e-01,8.566502468035062101e-01,9.580325796664016513e-01,9.102341099269695146e-01,9.201425737897332979e-01,8.976047537792513076e-01,9.004873739338834504e-01,9.008965092983068912e-01,8.733625601606299638e-01,8.706981906279857020e-01,8.514889696531303676e-01,8.493361243266835947e-01,8.631785159984465272e-01,8.530697045857111860e-01
9.068763438236511210e-01,8.880728690555880211e-01,8.746966169661608559e-01,8.791413846850817393e-01,8.612908676810211439e-01,8.542974887562150288e-01,9.449207288405813143e-01,9.102544000737573526e-01,9.201484557148594812e-01,8.956987346372842218e-01,8.948483748856608244e-01,8.938726009094090097e-01,8.766501896460848764e-01,8.708515863792419820e-01,8.636376684904757406e-01,8.622576346294710259e-01,8.629870625845078580e-01,8.456265374363721721e-01
9.169179014489871049e-01,8.853558017761470333e-01,8.794117489841984936e-01,8.914788502399071390e-01,8.547366152604510825e-01,8.651621841180257011e-01,9.576962993780604450e-01,9.067531772031274251e-01,9.061672878276763043e-01,9.059062724696148594e-01,9.013936537212891009e-01,8.954724651147212278e-01,8.855099775742407697e-01,8.637179741598216554e-01,8.587013194415135109e-01,8.482849550856444987e-01,8.712515541937375652e-01,8.649353850752231621e-01
9.137424939626198617e-01,8.915575389703883635e-01,8.829715926600435472e-01,8.912216039166598325e-01,8.678211980053582852e-01,8.561340160732905380e-01,9.526826964105397089e-01,9.260390736214053620e-01,9.123930815417858886e-01,9.032898034813852117e-01,8.872268590132433852e-01,8.908050124675187531e-01,8.865010881884997085e-01,8.640843671700995099e-01,8.649525706734768615e-01,8.534897267629099060e-01,8.585290155870519690e-01,8.589498210039360204e-01
9.243137256983258165e-01,8.894745383922888493e-01,8.836663527148610475e-01,8.988417054875350587e-01,8.605734030998530848e-01,8.622047901558609340e-01,9.555324541145715500e-01,9.149094033833006234e-01,9.183547893666491602e-01,9.204500735391140109e-01,8.977621433131556250e-01,8.835776470554542739e-01,8.888641032508578510e-01,8.468668778272219200e-01,8.537537203655481965e-01,8.576252201386177498e-01,8.521630804325764919e-01,8.719052344639464103e-01
9.016680665651692905e-01,8.922816807471207756e-01,8.863195427435566209e-01,8.876371657023859330e-01,8.632240309719468874e-01,8.592235827354435251e-01,9.504866690660778161e-01,9.219686849388495364e-01,9.223158613685371598e-01,9.030123498713735763e-01,8.871645357120666597e-01,8.825532518439693774e-01,8.918810057415262893e-01,8.668847971531710161e-01,8.543555408717136146e-01,8.591433753592945255e-01,8.455442469565295216e-01,8.535735857991725295e-01
9.170697749973958368e-01,8.821845311623034425e-01,8.834818435961022676e-01,8.877410642293732668e-01,8.608348581258274956e-01,8.653918496794145154e-01,9.593818125995500212e-01,9.046503392125128107e-01,9.123199197375954084e-01,8.967346162930011078e-01,9.004802904627199345e-01,8.927972642276290616e-01,8.788991873012346190e-01,8.572204169872904567e-01,8.612921706636580410e-01,8.512094929565660051e-01,8.657040300282867751e-01,8.491454579475279374e-01
9.011887683072231647e-01,8.909182284530583473e-01,8.855959784411511215e-01,8.846801970815217908e-01,8.654294784223647286e-01,8.476470023936942821e-01,9.434287021482569147e-01,9.278955150361881676e-01,9.227589928244240847e-01,8.907642275363112372e-01,8.911524579651435296e-01,8.849645078046726177e-01,8.936858849148056061e-01,8.620502463897805612e-01,8.708567504094057998e-01,8.623119923402496889e-01,8.578588544785871184e-01,8.372583704478885336e-01
9.183167179606458452e-01,8.725917476932830708e-01,8.740711850494818913e-01,8.935006193740077096e-01,8.567289588069751938e-01,8.656165458382808486e-01,9.594366273463620365e-01,9.082206529512807380e-01,9.110223717181265002e-01,9.039096752119978317e-01,9.009777476253554296e-01,9.036705701420562065e-01,8.808433930927332955e-01,8.557113407942039673e-01,8.608239696630120008e-01,8.497348096166438269e-01,8.608607603239589734e-01,8.496268749578531621e-01
9.020326232296818070e-01,8.855138375188400524e-01,8.779224311669014957e-01,8.924459493636305307e-01,8.763075582238403216e-01,8.568935059598148385e-01,9.500537381992036901e-01,9.134375107867230836e-01,9.161317340157386635e-01,8.982572371712891357e-01,8.934201635490068849e-01,8.991280238953200943e-01,8.889276986368460642e-01,8.691040801803947558e-01,8.643181379026213529e-01,8.542955332429010840e-01,8.578039885415684740e-01,8.470799410135463337e-01
9.060137988579898272e-01,8.772883850613550916e-01,8.736091043903041475e-01,8.878579350936859349e-01,8.538115946447751847e-01,8.615462133045745929e-01,9.504758220813935843e-01,9.112367201060082023e-01,9.081391136808001363e-01,9.006502777475577926e-01,9.099689383335756165e-01,9.038527428986592449e-01,8.851812421550964149e-01,8.601333781089240960e-01,8.521290592950689913e-01,8.595133065966842345e-01,8.672724852410622631e-01,8.580050095379851971e-01
8.966492057765326207e-01,8.861829689590318138e-01,8.772709302431345169e-01,8.777305792097067627e-01,8.641620817735904403e-01,8.585337683721817603e-01,9.480213833957041869e-01,9.179822001417075050e-01,9.196032843840544757e-01,8.872312951800367387e-01,9.058138881643494900e-01,9.006847278992523576e-01,8.870039064214928493e-01,8.701634141074141571e-01,8.612253258365568653e-01,8.656629216969810026e-01,8.580638163476781433e-01,8.534164578362952724e-01
9.171385836847952833e-01,8.809645501357074027e-01,8.765648390136910884e-01,8.886068141372207574e-01,8.540309333135581715e-01,8.767158928780492966e-01,9.563119732247454818e-01,9.140826799976851103e-01,9.018573978910132682e-01,9.061217289207165182e-01,8.895452584844717459e-01,8.945418175638161218e-01,8.750471791233779273e-01,8.575388122072699071e-01,8.457252175507832259e-01,8.538714577735515565e-01,8.576590634267217128e-01,8.578442730693600637e-01
9.054712612365313218e-01,8.915822679238899484e-01,8.789446732436121401e-01,8.761364185943023575e-01,8.736715362515132810e-01,8.610061019689131401e-01,9.491473630453162169e-01,9.180070963436999243e-01,9.035251330544171733e-01,9.042858041469167274e-01,8.876338910380850988e-01,8.879163450799615331e-01,8.836430604677470990e-01,8.648203299188127469e-01,8.597825031736467949e-01,8.704558429670756770e-01,8.492157343697721572e-01,8.417909133439075431e-01
9.242953308428549786e-01,8.797729373537083175e-01,8.789787917855100829e-01,8.842356371723415487e-01,8.576053084416186412e-01,8.690395622200983716e-01,9.490077293979375384e-01,9.242701038563003735e-01,9.140550766791387671e-01,9.117465949402659975e-01,9.006761998595685936e-01,8.928464228424614069e-01,8.931279710300852326e-01,8.626748016085139525e-01,8.434913135903634451e-01,8.445632495730294176e-01,8.538450426464361254e-01,8.694213901561077540e-01
9.001476061472886148e-01,8.969750496905070092e-01,8.820766108409269224e-01,8.696322561619647118e-01,8.622065100650974090e-01,8.565831115469952906e-01,9.426706150529179373e-01,9.259561745073913164e-01,9.188198848552188158e-01,8.922781123321554819e-01,8.842547545058666580e-01,8.913390368251534746e-01,8.979636810551873127e-01,8.762186361275491331e-01,8.614318191487998488e-01,8.593154300621835828e-01,8.498129342158078359e-01,8.523149316900430206e-01
9.221115178760043163e-01,8.828431537908724147e-01,8.765430202715931429e-01,9.035871559429871080e-01,8.539646750020106758e-01,8.607445584857915666e-01,9.574559867934060442e-01,9.170545078912981651e-01,9.088741017574255565e-01,9.113382420173165022e-01,9.015872486445430933e-01,8.976275434482300364e-01,8.745902162760464948e-01,8.693146722670976878e-01,8.516341194114043223e-01,8.477982212477154222e-01,8.546219087935005287e-01,8.664078591330572898e-01
9.168161844635351887e-01,8.847914374677722238e-01,8.773406133605156088e-01,8.720668861855710441e-01,8.712135358916606176e-01,8.582564237753098624e-01,9.489083834189218081e-01,9.235595470521947847e-01,9.105750734428800230e-01,9.056057859925432663e-01,8.960525311927478587e-01,8.945091668654990835e-01,8.827608337450406628e-01,8.779271079155869240e-01,8.619394855246187426e-01,8.619764325971770447e-01,8.444576256031097738e-01,8.654981480983966469e-01
9.079594093684552059e-01,8.819945226057909204e-01,8.604880302353490329e-01,8.980258268934099286e-01,8.557417998701450923e-01,8.681543853952036205e-01,9.555514381227361298e-01,9.253206559599459480e-01,9.132848121175611844e-01,8.940134863058256665e-01,8.911670209262523290e-01,9.043345265884907835e-01,8.766507500163994715e-01,8.586806181773706248e-01,8.486513499366713509e-01,8.487765373586203532e-01,8.490755452176103057e-01,8.542244603063683384e-01
9.038092454763653194e-01,9.071575462949517110e-01,8.798926654718277618e-01,8.941640765051659390e-01,8.611480637581757636e-01,8.568939665954592444e-01,9.460861280932157946e-01,9.293030356002203174e-01,9.141978725840657072e-01,8.903959770870532031e-01,8.828009101958609328e-01,8.937613527213131848e-01,8.852562580697109773e-01,8.615827363898623803e-01,8.560422456345713194e-01,8.535591882011127618e-01,8.474355763076694137e-01,8.424957753682384975e-01
9.141414574979492835e-01,8.863877925710358374e-01,8.759971123756428169e-01,8.804972534165301790e-01,8.572989996596775963e-01,8.607197329557629839e-01,9.605234967798657042e-01,9.103273618024452229e-01,9.036341686173284815e-01,9.019262818723430275e-01,9.003611879153041730e-01,9.003949192736632190e-01,8.715578857263597268e-01,8.717040877660173770e-01,8.414234095884496334e-01,8.402399258426642703e-01,8.637221379022173018e-01,8.536916705087280732e-01
9.029334753282554082e-01,8.884570385497869704e-01,8.789641666599045111e-01,8.756587389032844948e-01,8.660099982692657239e-01,8.505515454270714537e-01,9.566320524856423146e-01,9.149918835423458408e-01,9.110191976998019969e-01,8.954977656023701549e-01,8.925987786524413048e-01,8.841114726786213351e-01,8.821744225846110954e-01,8.764357292660389653e-01,8.594324866874683000e-01,8.717312062329924949e-01,8.533091425328376278e-01,8.471608258162192095e-01
9.294992793525254093e-01,8.903301450499395697e-01,8.598411179089792133e-01,9.023813309180961362e-01,8.571423255250358864e-01,8.576678212466903872e-01,9.624375788014329913e-01,9.130588425405702369e-01,8.999564855857749013e-01,9.110387430192191660e-01,8.948901472448338446e-01,9.077459150098100560e-01,8.832995567168475670e-01,8.539388194238662910e-01,8.459507711351694770e-01,8.440616411611414627e-01,8.621667902600205213e-01,8.668435970386025868e-01
8.952987306324680095e-01,9.124090633347211599e-01,8.724736597378379699e-01,8.828097023123753218e-01,8.606416805114627255e-01,8.517675427038764457e-01,9.500011744279143189e-01,9.313455340739538180e-01,9.205619010757811749e-01,8.789071470179846690e-01,8.751402200130186104e-01,9.004620807391501280e-01,8.937670806312388860e-01,8.577268291094524155e-01,8.580477889760108612e-01,8.541326810220939425e-01,8.477244140771398317e-01,8.371521893723102847e-01
9.193347806176451753e-01,8.884575745580256534e-01,8.680985945094994438e-01,8.957210093195026035e-01,8.525773107521974481e-01,8.653839522571977749e-01,9.494575407064772543e-01,9.295696200287200117e-01,9.199482121025018833e-01,9.091056405706541277e-01,9.071593750260055211e-01,9.037598280563399200e-01,8.782247211399776265e-01,8.564460199327028622e-01,8.547370772814948392e-01,8.621402965152721309e-01,8.473039009983068803e-01,8.728703120129215343e-01
9.022469133379154016e-01,8.983881967856273132e-01,8.780143575816505841e-01,8.871939861741808819e-01,8.710247848401400095e-01,8.537162770820077018e-01,9.437300314828194203e-01,9.329423778677533585e-01,9.242387791294651711e-01,8.963387502362044623e-01,8.947843278260251276e-01,8.910193510241237735e-01,8.856495011752302249e-01,8.622239859477128787e-01,8.684159989855239070e-01,8.657750725082380416e-01,8.382486635597558022e-01,8.550970382113206592e-01
9.076407503736132476e-01,8.829900098192364766e-01,8.657828296207676910e-01,8.922854895224863192e-01,8.588935644009915160e-01,8.646753722347076954e-01,9.414872188669309860e-01,9.227132520249342607e-01,9.026002079221412400e-01,9.035307275812788363e-01,9.005353774132555111e-01,9.051077671832816751e-01,8.765915412877592905e-01,8.591762930535518095e-01,8.581491213782138638e-01,8.708302459642172089e-01,8.503146567924625421e-01,8.615760500374334274e-01
9.041845393656601226e-01,8.846711720698690051e-01,8.751246246295378839e-01,8.787886317704154404e-01,8.649385759946105479e-01,8.511789771372478830e-01,9.386748644217607351e-01,9.283133686632604187e-01,9.199139922179174755e-01,8.947164756457230972e-01,8.992529174370502698e-01,9.028670517781122173e-01,8.789474477577648992e-01,8.694346265770440674e-01,8.630355623928865905e-01,8.717046299414561439e-01,8.466578752405622410e-01,8.481878614707107911e-01
